state,year,quarter,stressor,pct_affected
Arkansas,2022,Q1,Pesticides,23.1
Arkansas,2022,Q1,Pests (Excl Varroa Mites),28.1
Arkansas,2022,Q1,Unknown Causes,8.9
Arkansas,2022,Q1,Varroa Mites,39.8
Arkansas,2022,Q2,Disease,2
Arkansas,2022,Q2,Other Causes,6.4
Arkansas,2022,Q2,Pesticides,9.5
Arkansas,2022,Q2,Pests (Excl Varroa Mites),12.7
Arkansas,2022,Q2,Unknown Causes,3.9
Arkansas,2022,Q2,Varroa Mites,20.6
Arkansas,2022,Q3,Other Causes,7
Arkansas,2022,Q3,Pesticides,13
Arkansas,2022,Q3,Pests (Excl Varroa Mites),12.6
Arkansas,2022,Q3,Unknown Causes,4.8
Arkansas,2022,Q3,Varroa Mites,25.1
Arkansas,2022,Q4,Pests (Excl Varroa Mites),2.7
Arkansas,2022,Q4,Unknown Causes,0.6
Arkansas,2022,Q4,Varroa Mites,9.9
Arkansas,2023,Q1,Disease,5.3
Arkansas,2023,Q1,Other Causes,2
Arkansas,2023,Q1,Pesticides,24.7
Arkansas,2023,Q1,Pests (Excl Varroa Mites),51.4
Arkansas,2023,Q1,Unknown Causes,5.9
Arkansas,2023,Q1,Varroa Mites,62.2
Arkansas,2023,Q2,Disease,2.8
Arkansas,2023,Q2,Other Causes,1.9
Arkansas,2023,Q2,Pesticides,7.4
Arkansas,2023,Q2,Pests (Excl Varroa Mites),13.1
Arkansas,2023,Q2,Unknown Causes,3.1
Arkansas,2023,Q2,Varroa Mites,22.4
Arkansas,2023,Q3,Disease,3.1
Arkansas,2023,Q3,Other Causes,5
Arkansas,2023,Q3,Pesticides,24.3
Arkansas,2023,Q3,Pests (Excl Varroa Mites),16.7
Arkansas,2023,Q3,Unknown Causes,4.2
Arkansas,2023,Q3,Varroa Mites,38.6
Arkansas,2023,Q4,Disease,8.5
Arkansas,2023,Q4,Other Causes,0.6
Arkansas,2023,Q4,Pesticides,8.3
Arkansas,2023,Q4,Pests (Excl Varroa Mites),9.6
Arkansas,2023,Q4,Unknown Causes,2.6
Arkansas,2023,Q4,Varroa Mites,60.8
Arkansas,2024,Q1,Disease,0.9
Arkansas,2024,Q1,Other Causes,3.4
Arkansas,2024,Q1,Pesticides,2
Arkansas,2024,Q1,Pests (Excl Varroa Mites),14.2
Arkansas,2024,Q1,Unknown Causes,4.3
Arkansas,2024,Q1,Varroa Mites,17.1
Arkansas,2024,Q2,Disease,2.7
Arkansas,2024,Q2,Other Causes,15
Arkansas,2024,Q2,Pesticides,12.7
Arkansas,2024,Q2,Pests (Excl Varroa Mites),14.6
Arkansas,2024,Q2,Unknown Causes,8.6
Arkansas,2024,Q2,Varroa Mites,34.4
California,2015,Q1,Disease,3
California,2015,Q1,Other Causes,6.5
California,2015,Q1,Pesticides,7.5
California,2015,Q1,Pests (Excl Varroa Mites),7.2
California,2015,Q1,Unknown Causes,2.8
California,2015,Q1,Varroa Mites,24.7
California,2015,Q2,Disease,7.8
California,2015,Q2,Other Causes,14.2
California,2015,Q2,Pesticides,23
California,2015,Q2,Pests (Excl Varroa Mites),21.5
California,2015,Q2,Unknown Causes,3.1
California,2015,Q2,Varroa Mites,50.9
California,2015,Q3,Disease,12.5
California,2015,Q3,Other Causes,15
California,2015,Q3,Pesticides,19.6
California,2015,Q3,Pests (Excl Varroa Mites),20.4
California,2015,Q3,Unknown Causes,4.7
California,2015,Q3,Varroa Mites,39.9
California,2015,Q4,Disease,6.2
California,2015,Q4,Other Causes,10.5
California,2015,Q4,Pesticides,11.7
California,2015,Q4,Pests (Excl Varroa Mites),12.7
California,2015,Q4,Unknown Causes,7.3
California,2015,Q4,Varroa Mites,37.3
California,2016,Q1,Disease,9
California,2016,Q1,Other Causes,8.4
California,2016,Q1,Pesticides,13.5
California,2016,Q1,Pests (Excl Varroa Mites),15.2
California,2016,Q1,Unknown Causes,4.4
California,2016,Q1,Varroa Mites,38.1
California,2016,Q2,Disease,11.2
California,2016,Q2,Other Causes,15.3
California,2016,Q2,Pesticides,14.2
California,2016,Q2,Pests (Excl Varroa Mites),14.1
California,2016,Q2,Unknown Causes,2.6
California,2016,Q2,Varroa Mites,49.7
California,2016,Q3,Disease,8.5
California,2016,Q3,Other Causes,10.4
California,2016,Q3,Pesticides,18.8
California,2016,Q3,Pests (Excl Varroa Mites),17.8
California,2016,Q3,Unknown Causes,6.9
California,2016,Q3,Varroa Mites,42.2
California,2016,Q4,Disease,8
California,2016,Q4,Other Causes,9.6
California,2016,Q4,Pesticides,9.1
California,2016,Q4,Pests (Excl Varroa Mites),13.7
California,2016,Q4,Unknown Causes,3.5
California,2016,Q4,Varroa Mites,41.9
California,2017,Q1,Disease,7.5
California,2017,Q1,Other Causes,6.6
California,2017,Q1,Pesticides,9.2
California,2017,Q1,Pests (Excl Varroa Mites),12.6
California,2017,Q1,Unknown Causes,6.3
California,2017,Q1,Varroa Mites,37.7
California,2017,Q2,Disease,3.1
California,2017,Q2,Other Causes,4.8
California,2017,Q2,Pesticides,13
California,2017,Q2,Pests (Excl Varroa Mites),7.7
California,2017,Q2,Unknown Causes,3.4
California,2017,Q2,Varroa Mites,38
California,2017,Q3,Disease,5.6
California,2017,Q3,Other Causes,10.1
California,2017,Q3,Pesticides,13.4
California,2017,Q3,Pests (Excl Varroa Mites),15.8
California,2017,Q3,Unknown Causes,3.6
California,2017,Q3,Varroa Mites,42.3
California,2017,Q4,Disease,7.4
California,2017,Q4,Other Causes,17.1
California,2017,Q4,Pesticides,17
California,2017,Q4,Pests (Excl Varroa Mites),14.1
California,2017,Q4,Unknown Causes,6.3
California,2017,Q4,Varroa Mites,47.9
California,2018,Q1,Disease,4.8
California,2018,Q1,Other Causes,8
California,2018,Q1,Pesticides,11.5
California,2018,Q1,Pests (Excl Varroa Mites),11.3
California,2018,Q1,Unknown Causes,4.9
California,2018,Q1,Varroa Mites,41.3
California,2018,Q2,Disease,11.1
California,2018,Q2,Other Causes,9
California,2018,Q2,Pesticides,13.7
California,2018,Q2,Pests (Excl Varroa Mites),10.2
California,2018,Q2,Unknown Causes,5
California,2018,Q2,Varroa Mites,41.5
California,2018,Q3,Disease,4.5
California,2018,Q3,Other Causes,12
California,2018,Q3,Pesticides,17.8
California,2018,Q3,Pests (Excl Varroa Mites),6.6
California,2018,Q3,Unknown Causes,3.6
California,2018,Q3,Varroa Mites,57.3
California,2018,Q4,Disease,9.8
California,2018,Q4,Other Causes,9.3
California,2018,Q4,Pesticides,11.6
California,2018,Q4,Pests (Excl Varroa Mites),16.6
California,2018,Q4,Unknown Causes,7.1
California,2018,Q4,Varroa Mites,44.1
California,2019,Q1,Disease,6.4
California,2019,Q1,Other Causes,8.7
California,2019,Q1,Pesticides,12.3
California,2019,Q1,Pests (Excl Varroa Mites),13.4
California,2019,Q1,Unknown Causes,5.6
California,2019,Q1,Varroa Mites,43.5
California,2019,Q3,Disease,8.7
California,2019,Q3,Other Causes,11.1
California,2019,Q3,Pesticides,16
California,2019,Q3,Pests (Excl Varroa Mites),11.5
California,2019,Q3,Unknown Causes,3.2
California,2019,Q3,Varroa Mites,49
California,2019,Q4,Disease,5.2
California,2019,Q4,Other Causes,8
California,2019,Q4,Pesticides,11.3
California,2019,Q4,Pests (Excl Varroa Mites),10.9
California,2019,Q4,Unknown Causes,5
California,2019,Q4,Varroa Mites,40.5
California,2020,Q1,Disease,5
California,2020,Q1,Other Causes,5.3
California,2020,Q1,Pesticides,5.3
California,2020,Q1,Pests (Excl Varroa Mites),6
California,2020,Q1,Unknown Causes,4.2
California,2020,Q1,Varroa Mites,22.4
California,2020,Q2,Disease,3.9
California,2020,Q2,Other Causes,7.6
California,2020,Q2,Pesticides,5.5
California,2020,Q2,Pests (Excl Varroa Mites),4.8
California,2020,Q2,Unknown Causes,3.1
California,2020,Q2,Varroa Mites,33.6
California,2020,Q3,Disease,7.3
California,2020,Q3,Other Causes,8.1
California,2020,Q3,Pesticides,6.3
California,2020,Q3,Pests (Excl Varroa Mites),11.4
California,2020,Q3,Unknown Causes,3.6
California,2020,Q3,Varroa Mites,33.9
California,2020,Q4,Disease,7.1
California,2020,Q4,Other Causes,4.2
California,2020,Q4,Pesticides,4.8
California,2020,Q4,Pests (Excl Varroa Mites),11.1
California,2020,Q4,Unknown Causes,4
California,2020,Q4,Varroa Mites,45.5
California,2021,Q1,Disease,1.7
California,2021,Q1,Other Causes,6.2
California,2021,Q1,Pesticides,7.2
California,2021,Q1,Pests (Excl Varroa Mites),5.7
California,2021,Q1,Unknown Causes,3.4
California,2021,Q1,Varroa Mites,29.9
California,2021,Q2,Disease,7.7
California,2021,Q2,Other Causes,11.6
California,2021,Q2,Pesticides,16.1
California,2021,Q2,Pests (Excl Varroa Mites),11.5
California,2021,Q2,Unknown Causes,3.8
California,2021,Q2,Varroa Mites,42.4
California,2021,Q3,Disease,14.2
California,2021,Q3,Other Causes,11
California,2021,Q3,Pesticides,13
California,2021,Q3,Pests (Excl Varroa Mites),16.5
California,2021,Q3,Unknown Causes,5
California,2021,Q3,Varroa Mites,39.6
California,2021,Q4,Disease,3.7
California,2021,Q4,Other Causes,2.8
California,2021,Q4,Pesticides,1.9
California,2021,Q4,Pests (Excl Varroa Mites),4.8
California,2021,Q4,Unknown Causes,2
California,2021,Q4,Varroa Mites,14.6
California,2022,Q1,Disease,3.3
California,2022,Q1,Other Causes,3.9
California,2022,Q1,Pesticides,5.3
California,2022,Q1,Pests (Excl Varroa Mites),7.2
California,2022,Q1,Unknown Causes,4.2
California,2022,Q1,Varroa Mites,29.7
California,2022,Q2,Disease,4.8
California,2022,Q2,Other Causes,20.3
California,2022,Q2,Pesticides,6.6
California,2022,Q2,Pests (Excl Varroa Mites),16.2
California,2022,Q2,Unknown Causes,3.7
California,2022,Q2,Varroa Mites,41.1
California,2022,Q3,Disease,4.3
California,2022,Q3,Other Causes,9.8
California,2022,Q3,Pesticides,6.2
California,2022,Q3,Pests (Excl Varroa Mites),7.2
California,2022,Q3,Unknown Causes,7.9
California,2022,Q3,Varroa Mites,30.4
California,2022,Q4,Disease,18.8
California,2022,Q4,Other Causes,27.1
California,2022,Q4,Pesticides,19
California,2022,Q4,Pests (Excl Varroa Mites),24.8
California,2022,Q4,Unknown Causes,3.4
California,2022,Q4,Varroa Mites,48.6
California,2023,Q1,Disease,11.3
California,2023,Q1,Other Causes,23
California,2023,Q1,Pesticides,14.1
California,2023,Q1,Pests (Excl Varroa Mites),18.2
California,2023,Q1,Unknown Causes,16.7
California,2023,Q1,Varroa Mites,48.7
California,2023,Q2,Disease,4
California,2023,Q2,Other Causes,11.3
California,2023,Q2,Pesticides,4.5
California,2023,Q2,Pests (Excl Varroa Mites),3.3
California,2023,Q2,Unknown Causes,4.1
California,2023,Q2,Varroa Mites,41.4
California,2023,Q3,Disease,2.3
California,2023,Q3,Other Causes,4.4
California,2023,Q3,Pesticides,3.7
California,2023,Q3,Pests (Excl Varroa Mites),2.6
California,2023,Q3,Unknown Causes,2.3
California,2023,Q3,Varroa Mites,22.1
California,2023,Q4,Disease,3.4
California,2023,Q4,Other Causes,3.2
California,2023,Q4,Pesticides,2.4
California,2023,Q4,Pests (Excl Varroa Mites),3.8
California,2023,Q4,Unknown Causes,2.9
California,2023,Q4,Varroa Mites,33.7
California,2024,Q1,Disease,18.2
California,2024,Q1,Other Causes,17.8
California,2024,Q1,Pesticides,20.9
California,2024,Q1,Pests (Excl Varroa Mites),24.1
California,2024,Q1,Unknown Causes,14.8
California,2024,Q1,Varroa Mites,56.8
California,2024,Q2,Disease,1.7
California,2024,Q2,Other Causes,16.2
California,2024,Q2,Pesticides,29
California,2024,Q2,Pests (Excl Varroa Mites),29.9
California,2024,Q2,Unknown Causes,4.4
California,2024,Q2,Varroa Mites,53.8
California,2024,Q3,Disease,17.3
California,2024,Q3,Other Causes,4.6
California,2024,Q3,Pesticides,9.1
California,2024,Q3,Pests (Excl Varroa Mites),18.8
California,2024,Q3,Unknown Causes,3
California,2024,Q3,Varroa Mites,35
California,2024,Q4,Disease,4.5
California,2024,Q4,Other Causes,4
California,2024,Q4,Pesticides,4.5
California,2024,Q4,Pests (Excl Varroa Mites),3.3
California,2024,Q4,Unknown Causes,8.2
California,2024,Q4,Varroa Mites,30.1
California,2025,Q1,Disease,8.7
California,2025,Q1,Other Causes,7.3
California,2025,Q1,Pesticides,7.6
California,2025,Q1,Pests (Excl Varroa Mites),7.6
California,2025,Q1,Unknown Causes,8.3
California,2025,Q1,Varroa Mites,38.4
California,2025,Q2,Disease,6.3
California,2025,Q2,Other Causes,9.3
California,2025,Q2,Pesticides,10.5
California,2025,Q2,Pests (Excl Varroa Mites),15.3
California,2025,Q2,Unknown Causes,2.5
California,2025,Q2,Varroa Mites,41.6
Colorado,2015,Q1,Disease,1.8
Colorado,2015,Q1,Other Causes,2.6
Colorado,2015,Q1,Pesticides,0.6
Colorado,2015,Q1,Pests (Excl Varroa Mites),0.9
Colorado,2015,Q1,Unknown Causes,5.9
Colorado,2015,Q1,Varroa Mites,14.6
Colorado,2015,Q2,Disease,4.6
Colorado,2015,Q2,Other Causes,3.4
Colorado,2015,Q2,Pesticides,2.8
Colorado,2015,Q2,Pests (Excl Varroa Mites),1.8
Colorado,2015,Q2,Unknown Causes,6.6
Colorado,2015,Q2,Varroa Mites,38.6
Colorado,2015,Q3,Disease,2.7
Colorado,2015,Q3,Other Causes,3.7
Colorado,2015,Q3,Pesticides,16.5
Colorado,2015,Q3,Pests (Excl Varroa Mites),1.5
Colorado,2015,Q3,Unknown Causes,2.7
Colorado,2015,Q3,Varroa Mites,50.5
Colorado,2015,Q4,Disease,21.2
Colorado,2015,Q4,Other Causes,8.4
Colorado,2015,Q4,Pesticides,19.7
Colorado,2015,Q4,Pests (Excl Varroa Mites),24.4
Colorado,2015,Q4,Unknown Causes,1.8
Colorado,2015,Q4,Varroa Mites,47.6
Colorado,2016,Q1,Disease,0.5
Colorado,2016,Q1,Other Causes,2.7
Colorado,2016,Q1,Pesticides,0.2
Colorado,2016,Q1,Pests (Excl Varroa Mites),4.1
Colorado,2016,Q1,Unknown Causes,0.2
Colorado,2016,Q1,Varroa Mites,2.9
Colorado,2016,Q2,Disease,3.3
Colorado,2016,Q2,Other Causes,2.6
Colorado,2016,Q2,Pesticides,1.4
Colorado,2016,Q2,Pests (Excl Varroa Mites),0.8
Colorado,2016,Q2,Unknown Causes,0.3
Colorado,2016,Q2,Varroa Mites,38.7
Colorado,2016,Q3,Disease,16.8
Colorado,2016,Q3,Other Causes,10.6
Colorado,2016,Q3,Pesticides,24.6
Colorado,2016,Q3,Pests (Excl Varroa Mites),22.4
Colorado,2016,Q3,Unknown Causes,0.1
Colorado,2016,Q3,Varroa Mites,49.3
Colorado,2016,Q4,Disease,0.1
Colorado,2016,Q4,Other Causes,13
Colorado,2016,Q4,Pesticides,3.1
Colorado,2016,Q4,Pests (Excl Varroa Mites),1.3
Colorado,2016,Q4,Unknown Causes,0.1
Colorado,2016,Q4,Varroa Mites,32.4
Colorado,2017,Q1,Other Causes,2.6
Colorado,2017,Q1,Pesticides,0.9
Colorado,2017,Q1,Unknown Causes,0.4
Colorado,2017,Q1,Varroa Mites,17
Colorado,2017,Q2,Disease,5.3
Colorado,2017,Q2,Other Causes,4.6
Colorado,2017,Q2,Pesticides,3.2
Colorado,2017,Q2,Pests (Excl Varroa Mites),0.8
Colorado,2017,Q2,Unknown Causes,0.1
Colorado,2017,Q2,Varroa Mites,31.3
Colorado,2017,Q3,Disease,2.6
Colorado,2017,Q3,Other Causes,7.8
Colorado,2017,Q3,Pesticides,9.1
Colorado,2017,Q3,Pests (Excl Varroa Mites),1.4
Colorado,2017,Q3,Unknown Causes,1.4
Colorado,2017,Q3,Varroa Mites,52.9
Colorado,2017,Q4,Disease,0.2
Colorado,2017,Q4,Other Causes,15.5
Colorado,2017,Q4,Pesticides,20
Colorado,2017,Q4,Pests (Excl Varroa Mites),0.7
Colorado,2017,Q4,Unknown Causes,5.3
Colorado,2017,Q4,Varroa Mites,30.2
Colorado,2018,Q1,Disease,3.8
Colorado,2018,Q1,Other Causes,13.7
Colorado,2018,Q1,Pesticides,0.5
Colorado,2018,Q1,Pests (Excl Varroa Mites),0.8
Colorado,2018,Q1,Unknown Causes,2.4
Colorado,2018,Q1,Varroa Mites,31.7
Colorado,2018,Q2,Disease,12.7
Colorado,2018,Q2,Other Causes,4.2
Colorado,2018,Q2,Pesticides,3.6
Colorado,2018,Q2,Unknown Causes,0.5
Colorado,2018,Q2,Varroa Mites,41.7
Colorado,2018,Q3,Disease,5.6
Colorado,2018,Q3,Other Causes,8.5
Colorado,2018,Q3,Pesticides,2.9
Colorado,2018,Q3,Pests (Excl Varroa Mites),16.6
Colorado,2018,Q3,Unknown Causes,4.5
Colorado,2018,Q3,Varroa Mites,72.6
Colorado,2018,Q4,Disease,1
Colorado,2018,Q4,Other Causes,6.1
Colorado,2018,Q4,Pests (Excl Varroa Mites),5.9
Colorado,2018,Q4,Unknown Causes,1.2
Colorado,2018,Q4,Varroa Mites,73.2
Colorado,2019,Q1,Disease,0
Colorado,2019,Q1,Other Causes,2.5
Colorado,2019,Q1,Pesticides,0
Colorado,2019,Q1,Pests (Excl Varroa Mites),0.3
Colorado,2019,Q1,Unknown Causes,0.6
Colorado,2019,Q1,Varroa Mites,11.2
Colorado,2019,Q3,Disease,4.8
Colorado,2019,Q3,Other Causes,9.4
Colorado,2019,Q3,Pesticides,10.2
Colorado,2019,Q3,Pests (Excl Varroa Mites),12.5
Colorado,2019,Q3,Unknown Causes,1
Colorado,2019,Q3,Varroa Mites,79.8
Colorado,2019,Q4,Disease,0
Colorado,2019,Q4,Other Causes,2.6
Colorado,2019,Q4,Pesticides,15.3
Colorado,2019,Q4,Pests (Excl Varroa Mites),1.5
Colorado,2019,Q4,Unknown Causes,0.8
Colorado,2019,Q4,Varroa Mites,67.7
Colorado,2020,Q1,Other Causes,10.8
Colorado,2020,Q1,Pests (Excl Varroa Mites),0
Colorado,2020,Q1,Unknown Causes,2.4
Colorado,2020,Q1,Varroa Mites,20.8
Colorado,2020,Q2,Other Causes,0.5
Colorado,2020,Q2,Pesticides,0
Colorado,2020,Q2,Unknown Causes,2.5
Colorado,2020,Q2,Varroa Mites,35.4
Colorado,2020,Q3,Other Causes,6.3
Colorado,2020,Q3,Pesticides,0
Colorado,2020,Q3,Pests (Excl Varroa Mites),1.1
Colorado,2020,Q3,Unknown Causes,19.8
Colorado,2020,Q3,Varroa Mites,23.1
Colorado,2020,Q4,Other Causes,0.9
Colorado,2020,Q4,Pesticides,0
Colorado,2020,Q4,Pests (Excl Varroa Mites),0
Colorado,2020,Q4,Unknown Causes,1.5
Colorado,2020,Q4,Varroa Mites,14.9
Colorado,2021,Q1,Disease,0
Colorado,2021,Q1,Other Causes,1
Colorado,2021,Q1,Pesticides,0
Colorado,2021,Q1,Pests (Excl Varroa Mites),0
Colorado,2021,Q1,Unknown Causes,7
Colorado,2021,Q1,Varroa Mites,7.9
Colorado,2021,Q2,Disease,0
Colorado,2021,Q2,Other Causes,0.5
Colorado,2021,Q2,Unknown Causes,2.9
Colorado,2021,Q2,Varroa Mites,56.1
Colorado,2021,Q3,Disease,2.9
Colorado,2021,Q3,Other Causes,6.4
Colorado,2021,Q3,Pesticides,0
Colorado,2021,Q3,Unknown Causes,0.8
Colorado,2021,Q3,Varroa Mites,7.8
Colorado,2021,Q4,Disease,0
Colorado,2021,Q4,Other Causes,2.6
Colorado,2021,Q4,Unknown Causes,3.7
Colorado,2021,Q4,Varroa Mites,4.6
Colorado,2022,Q1,Disease,3.8
Colorado,2022,Q1,Other Causes,3.4
Colorado,2022,Q1,Pesticides,0.6
Colorado,2022,Q1,Pests (Excl Varroa Mites),0
Colorado,2022,Q1,Unknown Causes,2.6
Colorado,2022,Q1,Varroa Mites,13.5
Colorado,2022,Q2,Disease,0.6
Colorado,2022,Q2,Other Causes,26.5
Colorado,2022,Q2,Pests (Excl Varroa Mites),0
Colorado,2022,Q2,Varroa Mites,31
Colorado,2022,Q3,Other Causes,2.2
Colorado,2022,Q3,Pesticides,0
Colorado,2022,Q3,Pests (Excl Varroa Mites),0
Colorado,2022,Q3,Unknown Causes,5.4
Colorado,2022,Q3,Varroa Mites,14.4
Colorado,2022,Q4,Unknown Causes,4.5
Colorado,2022,Q4,Varroa Mites,5.3
Colorado,2023,Q1,Disease,0
Colorado,2023,Q1,Other Causes,0.9
Colorado,2023,Q1,Pests (Excl Varroa Mites),0
Colorado,2023,Q1,Unknown Causes,1.4
Colorado,2023,Q1,Varroa Mites,1.8
Colorado,2023,Q2,Disease,5.5
Colorado,2023,Q2,Other Causes,0.7
Colorado,2023,Q2,Pesticides,1.3
Colorado,2023,Q2,Pests (Excl Varroa Mites),5.1
Colorado,2023,Q2,Varroa Mites,64.4
Colorado,2023,Q3,Disease,3.1
Colorado,2023,Q3,Other Causes,12.9
Colorado,2023,Q3,Pesticides,12.6
Colorado,2023,Q3,Varroa Mites,45.1
Colorado,2023,Q4,Disease,0
Colorado,2023,Q4,Other Causes,0.7
Colorado,2023,Q4,Pesticides,0
Colorado,2023,Q4,Pests (Excl Varroa Mites),0
Colorado,2023,Q4,Unknown Causes,5.3
Colorado,2023,Q4,Varroa Mites,11.4
Colorado,2024,Q1,Other Causes,1.8
Colorado,2024,Q1,Pests (Excl Varroa Mites),4.3
Colorado,2024,Q1,Unknown Causes,1
Colorado,2024,Q1,Varroa Mites,5.4
Colorado,2024,Q2,Disease,0
Colorado,2024,Q2,Other Causes,0.9
Colorado,2024,Q2,Pests (Excl Varroa Mites),0
Colorado,2024,Q2,Varroa Mites,1.2
Connecticut,2015,Q1,Disease,0
Connecticut,2015,Q1,Other Causes,21.2
Connecticut,2015,Q1,Pesticides,0
Connecticut,2015,Q1,Pests (Excl Varroa Mites),1.4
Connecticut,2015,Q1,Unknown Causes,2.4
Connecticut,2015,Q1,Varroa Mites,2.5
Connecticut,2015,Q2,Disease,1.9
Connecticut,2015,Q2,Other Causes,1
Connecticut,2015,Q2,Pesticides,0.8
Connecticut,2015,Q2,Pests (Excl Varroa Mites),0.4
Connecticut,2015,Q2,Unknown Causes,0.7
Connecticut,2015,Q2,Varroa Mites,10.2
Connecticut,2015,Q3,Disease,0.4
Connecticut,2015,Q3,Other Causes,7.8
Connecticut,2015,Q3,Pesticides,1.5
Connecticut,2015,Q3,Pests (Excl Varroa Mites),1.2
Connecticut,2015,Q3,Unknown Causes,0
Connecticut,2015,Q3,Varroa Mites,39.3
Connecticut,2015,Q4,Disease,0.5
Connecticut,2015,Q4,Other Causes,3.4
Connecticut,2015,Q4,Pesticides,1.1
Connecticut,2015,Q4,Pests (Excl Varroa Mites),1.7
Connecticut,2015,Q4,Unknown Causes,2
Connecticut,2015,Q4,Varroa Mites,10.5
Connecticut,2016,Q1,Disease,0.2
Connecticut,2016,Q1,Other Causes,7.7
Connecticut,2016,Q1,Pesticides,0
Connecticut,2016,Q1,Pests (Excl Varroa Mites),0.8
Connecticut,2016,Q1,Unknown Causes,1.7
Connecticut,2016,Q1,Varroa Mites,12.3
Connecticut,2016,Q2,Disease,0.5
Connecticut,2016,Q2,Other Causes,4.4
Connecticut,2016,Q2,Pesticides,0.3
Connecticut,2016,Q2,Pests (Excl Varroa Mites),0.6
Connecticut,2016,Q2,Unknown Causes,1.2
Connecticut,2016,Q2,Varroa Mites,9.3
Connecticut,2016,Q3,Disease,0
Connecticut,2016,Q3,Other Causes,5
Connecticut,2016,Q3,Pesticides,0.2
Connecticut,2016,Q3,Pests (Excl Varroa Mites),1.6
Connecticut,2016,Q3,Unknown Causes,0.8
Connecticut,2016,Q3,Varroa Mites,18.8
Connecticut,2016,Q4,Disease,1.1
Connecticut,2016,Q4,Other Causes,5.8
Connecticut,2016,Q4,Pesticides,1
Connecticut,2016,Q4,Pests (Excl Varroa Mites),6.6
Connecticut,2016,Q4,Unknown Causes,3.2
Connecticut,2016,Q4,Varroa Mites,14.7
Connecticut,2017,Q1,Disease,0
Connecticut,2017,Q1,Other Causes,6.1
Connecticut,2017,Q1,Pesticides,0
Connecticut,2017,Q1,Pests (Excl Varroa Mites),1.5
Connecticut,2017,Q1,Unknown Causes,5.6
Connecticut,2017,Q1,Varroa Mites,51.5
Connecticut,2017,Q2,Disease,0
Connecticut,2017,Q2,Other Causes,1.9
Connecticut,2017,Q2,Pesticides,0.5
Connecticut,2017,Q2,Pests (Excl Varroa Mites),0.2
Connecticut,2017,Q2,Unknown Causes,0.7
Connecticut,2017,Q2,Varroa Mites,9.1
Connecticut,2017,Q3,Disease,0.1
Connecticut,2017,Q3,Other Causes,13
Connecticut,2017,Q3,Pesticides,0
Connecticut,2017,Q3,Pests (Excl Varroa Mites),1.5
Connecticut,2017,Q3,Unknown Causes,0
Connecticut,2017,Q3,Varroa Mites,25.1
Connecticut,2017,Q4,Disease,0
Connecticut,2017,Q4,Other Causes,1.6
Connecticut,2017,Q4,Pesticides,0.6
Connecticut,2017,Q4,Pests (Excl Varroa Mites),2.8
Connecticut,2017,Q4,Unknown Causes,1.6
Connecticut,2017,Q4,Varroa Mites,36.4
Connecticut,2018,Q1,Disease,0
Connecticut,2018,Q1,Other Causes,7.7
Connecticut,2018,Q1,Pesticides,0.8
Connecticut,2018,Q1,Pests (Excl Varroa Mites),0.7
Connecticut,2018,Q1,Unknown Causes,3.5
Connecticut,2018,Q1,Varroa Mites,14.5
Connecticut,2018,Q2,Disease,0.4
Connecticut,2018,Q2,Other Causes,0.8
Connecticut,2018,Q2,Pesticides,0.8
Connecticut,2018,Q2,Pests (Excl Varroa Mites),0.9
Connecticut,2018,Q2,Unknown Causes,0.4
Connecticut,2018,Q2,Varroa Mites,11.1
Connecticut,2018,Q3,Disease,0
Connecticut,2018,Q3,Other Causes,2.5
Connecticut,2018,Q3,Pesticides,1.4
Connecticut,2018,Q3,Pests (Excl Varroa Mites),0
Connecticut,2018,Q3,Unknown Causes,1.2
Connecticut,2018,Q3,Varroa Mites,13
Connecticut,2018,Q4,Disease,2.3
Connecticut,2018,Q4,Other Causes,4.2
Connecticut,2018,Q4,Pesticides,0.9
Connecticut,2018,Q4,Pests (Excl Varroa Mites),3.6
Connecticut,2018,Q4,Unknown Causes,2.3
Connecticut,2018,Q4,Varroa Mites,12.5
Connecticut,2019,Q1,Disease,0
Connecticut,2019,Q1,Other Causes,3.6
Connecticut,2019,Q1,Pesticides,0
Connecticut,2019,Q1,Pests (Excl Varroa Mites),1.3
Connecticut,2019,Q1,Unknown Causes,1.7
Connecticut,2019,Q1,Varroa Mites,10.1
Connecticut,2019,Q3,Disease,2.4
Connecticut,2019,Q3,Other Causes,3.9
Connecticut,2019,Q3,Pesticides,0
Connecticut,2019,Q3,Pests (Excl Varroa Mites),6.9
Connecticut,2019,Q3,Unknown Causes,0.5
Connecticut,2019,Q3,Varroa Mites,24.3
Connecticut,2019,Q4,Disease,2.4
Connecticut,2019,Q4,Other Causes,1.7
Connecticut,2019,Q4,Pesticides,0
Connecticut,2019,Q4,Pests (Excl Varroa Mites),11.1
Connecticut,2019,Q4,Unknown Causes,1.6
Connecticut,2019,Q4,Varroa Mites,22.2
Connecticut,2020,Q1,Other Causes,2.8
Connecticut,2020,Q1,Pesticides,0
Connecticut,2020,Q1,Pests (Excl Varroa Mites),2.9
Connecticut,2020,Q1,Unknown Causes,3
Connecticut,2020,Q1,Varroa Mites,11.2
Connecticut,2020,Q2,Disease,0
Connecticut,2020,Q2,Other Causes,0.1
Connecticut,2020,Q2,Pesticides,0
Connecticut,2020,Q2,Pests (Excl Varroa Mites),2.1
Connecticut,2020,Q2,Unknown Causes,0.6
Connecticut,2020,Q2,Varroa Mites,14.8
Connecticut,2020,Q3,Disease,0
